500400.00	3.00	10.00
504000.00	4.00	30.00
507600.00	2.00	10.00
511200.00	1.00	10.00
514800.00	2.00	10.00
518400.00	1.00	20.00
522000.00	1.00	300.00
525600.00	1.00	290.00
529200.00	2.00	270.00
532800.00	1.00	220.00
536400.00	2.00	220.00
540000.00	4.00	280.00
543600.00	3.00	300.00
547200.00	2.00	290.00
550800.00	3.00	280.00
554400.00	3.00	270.00
558000.00	5.00	250.00
561600.00	5.00	280.00
565200.00	4.00	270.00
568800.00	5.00	290.00
572400.00	4.00	290.00
576000.00	3.00	280.00
579600.00	4.00	280.00
583200.00	3.00	270.00
586800.00	4.00	310.00
590400.00	3.00	310.00
594000.00	3.00	300.00
597600.00	3.00	310.00
601200.00	2.00	320.00
604800.00	3.00	310.00
608400.00	3.00	10.00
612000.00	3.00	20.00
615600.00	2.00	20.00
619200.00	3.00	50.00
622800.00	2.00	50.00
626400.00	1.00	100.00
630000.00	1.00	90.00
633600.00	1.00	990.00
637200.00	1.00	310.00
640800.00	2.00	320.00
644400.00	3.00	340.00
648000.00	3.00	330.00
651600.00	2.00	340.00
655200.00	3.00	340.00
658800.00	5.00	360.00
662400.00	5.00	10.00
666000.00	5.00	10.00
669600.00	5.00	10.00
673200.00	4.00	20.00
676800.00	4.00	30.00
680400.00	3.00	30.00
684000.00	2.00	60.00
687600.00	2.00	80.00
691200.00	2.00	80.00
694800.00	3.00	90.00
698400.00	2.00	80.00
702000.00	4.00	100.00
705600.00	5.00	100.00
709200.00	4.00	100.00
712800.00	3.00	110.00
716400.00	3.00	110.00
720000.00	2.00	120.00
723600.00	2.00	360.00
727200.00	5.00	10.00
730800.00	4.00	360.00
734400.00	4.00	330.00
738000.00	4.00	340.00
741600.00	4.00	330.00
745200.00	4.00	330.00
748800.00	4.00	310.00
752400.00	5.00	320.00
756000.00	4.00	330.00
759600.00	3.00	340.00
763200.00	2.00	20.00
766800.00	1.00	360.00
770400.00	1.00	300.00
774000.00	1.00	290.00
777600.00	3.00	310.00
781200.00	1.00	290.00
784800.00	2.00	310.00
788400.00	1.00	300.00
792000.00	1.00	290.00
795600.00	1.00	290.00
799200.00	1.00	330.00
802800.00	1.00	360.00
806400.00	2.00	10.00
810000.00	3.00	10.00
813600.00	3.00	10.00
817200.00	3.00	10.00
820800.00	3.00	10.00
824400.00	3.00	10.00
828000.00	4.00	10.00
831600.00	4.00	10.00
835200.00	4.00	40.00
838800.00	5.00	40.00
842400.00	5.00	60.00
846000.00	2.00	100.00
849600.00	5.00	110.00
853200.00	6.00	110.00
856800.00	6.00	120.00
860400.00	4.00	150.00
864000.00	5.00	200.00
867600.00	7.00	250.00
871200.00	9.00	240.00
874800.00	7.00	230.00
878400.00	6.00	220.00
882000.00	7.00	210.00
885600.00	8.00	220.00
889200.00	7.00	200.00
892800.00	11.00	220.00
896400.00	10.00	220.00
900000.00	12.00	220.00
903600.00	12.00	230.00
907200.00	11.00	230.00
910800.00	11.00	300.00
914400.00	9.00	300.00
918000.00	6.00	290.00
921600.00	4.00	260.00
925200.00	4.00	220.00
928800.00	4.00	220.00
932400.00	5.00	200.00
936000.00	4.00	200.00
939600.00	5.00	220.00
943200.00	6.00	210.00
946800.00	5.00	200.00
950400.00	5.00	210.00
954000.00	5.00	210.00
957600.00	5.00	200.00
961200.00	5.00	210.00
964800.00	4.00	260.00
968400.00	5.00	240.00
972000.00	5.00	210.00
975600.00	6.00	210.00
979200.00	7.00	200.00
982800.00	9.00	220.00
986400.00	8.00	210.00
990000.00	9.00	230.00
993600.00	9.00	210.00
997200.00	10.00	220.00
1000800.00	12.00	210.00
1004400.00	11.00	220.00
1008000.00	10.00	230.00
1011600.00	12.00	230.00
1015200.00	12.00	230.00
1018800.00	12.00	230.00
1022400.00	11.00	250.00
1026000.00	11.00	310.00
1029600.00	12.00	320.00
1033200.00	9.00	310.00
1036800.00	6.00	290.00
1040400.00	5.00	290.00
1044000.00	6.00	290.00
1047600.00	7.00	300.00
1051200.00	6.00	290.00
1054800.00	5.00	290.00
1058400.00	5.00	290.00
1062000.00	5.00	290.00
1065600.00	4.00	300.00
1069200.00	4.00	290.00
1072800.00	3.00	290.00
1076400.00	4.00	280.00
1080000.00	4.00	270.00
1083600.00	4.00	280.00
1087200.00	4.00	310.00
1090800.00	3.00	310.00
1094400.00	3.00	300.00
1098000.00	2.00	310.00
1101600.00	1.00	310.00
1105200.00	1.00	180.00
1108800.00	2.00	170.00
1112400.00	4.00	200.00
1116000.00	4.00	190.00
1119600.00	4.00	200.00
1123200.00	5.00	210.00
1126800.00	7.00	210.00
1130400.00	8.00	210.00
1134000.00	7.00	200.00
1137600.00	7.00	210.00
1141200.00	5.00	210.00
1144800.00	5.00	210.00
1148400.00	6.00	220.00
1152000.00	7.00	230.00
1155600.00	7.00	230.00
1159200.00	6.00	230.00
1162800.00	9.00	230.00
1166400.00	9.00	230.00
1170000.00	7.00	240.00
1173600.00	7.00	250.00
1177200.00	9.00	260.00
1180800.00	8.00	250.00
1184400.00	5.00	290.00
1188000.00	5.00	270.00
1191600.00	4.00	260.00
1195200.00	5.00	240.00
1198800.00	7.00	240.00
1202400.00	6.00	240.00
1206000.00	8.00	250.00
1209600.00	7.00	250.00
1213200.00	7.00	240.00
1216800.00	6.00	250.00
1220400.00	5.00	230.00
1224000.00	5.00	220.00
1227600.00	6.00	220.00
1231200.00	7.00	220.00
1234800.00	7.00	220.00
1238400.00	6.00	220.00
1242000.00	6.00	230.00
1245600.00	6.00	230.00
1249200.00	5.00	240.00
1252800.00	6.00	240.00
1256400.00	6.00	250.00
1260000.00	5.00	260.00
1263600.00	6.00	280.00
1267200.00	7.00	10.00
1270800.00	8.00	20.00
1274400.00	10.00	20.00
1278000.00	10.00	20.00
1281600.00	9.00	30.00
1285200.00	8.00	30.00
1288800.00	4.00	30.00
1292400.00	4.00	40.00
1296000.00	4.00	40.00
1299600.00	5.00	30.00
1303200.00	5.00	30.00
1306800.00	4.00	50.00
1310400.00	5.00	50.00
1314000.00	4.00	50.00
1317600.00	5.00	60.00
1321200.00	6.00	60.00
1324800.00	6.00	70.00
1328400.00	7.00	20.00
1332000.00	9.00	20.00
1335600.00	9.00	20.00
1339200.00	7.00	40.00
1342800.00	10.00	10.00
1346400.00	9.00	20.00
1350000.00	8.00	70.00
1353600.00	8.00	70.00
1357200.00	9.00	70.00
1360800.00	9.00	70.00
1364400.00	9.00	60.00
1368000.00	8.00	50.00
1371600.00	7.00	70.00
1375200.00	7.00	70.00
1378800.00	7.00	60.00
1382400.00	7.00	60.00
1386000.00	6.00	60.00
1389600.00	7.00	40.00
1393200.00	6.00	50.00
1396800.00	7.00	40.00
1400400.00	7.00	40.00
1404000.00	8.00	40.00
1407600.00	9.00	30.00
1411200.00	9.00	20.00
1414800.00	10.00	10.00
1418400.00	11.00	20.00
1422000.00	10.00	10.00
1425600.00	10.00	10.00
1429200.00	11.00	10.00
1432800.00	12.00	10.00
1436400.00	12.00	10.00
1440000.00	13.00	20.00
1443600.00	13.00	20.00
1447200.00	13.00	20.00
1450800.00	12.00	40.00
1454400.00	9.00	40.00
1458000.00	9.00	50.00
1461600.00	8.00	40.00
1465200.00	7.00	40.00
1468800.00	6.00	40.00
1472400.00	7.00	40.00
1476000.00	6.00	50.00
1479600.00	6.00	50.00
1483200.00	7.00	40.00
1486800.00	7.00	50.00
1490400.00	6.00	70.00
1494000.00	7.00	90.00
1497600.00	7.00	90.00
1501200.00	6.00	50.00
1504800.00	8.00	10.00
1508400.00	9.00	10.00
1512000.00	10.00	10.00
1515600.00	11.00	10.00
1519200.00	12.00	10.00
1522800.00	12.00	10.00
1526400.00	12.00	10.00
1530000.00	12.00	10.00
1533600.00	12.00	20.00
1537200.00	11.00	20.00
1540800.00	12.00	20.00
1544400.00	11.00	30.00
1548000.00	9.00	40.00
1551600.00	6.00	50.00
1555200.00	5.00	50.00
1558800.00	4.00	60.00
1562400.00	3.00	50.00
1566000.00	5.00	20.00
1569600.00	5.00	20.00
1573200.00	5.00	20.00
1576800.00	5.00	360.00
1580400.00	3.00	340.00
1584000.00	3.00	330.00
1587600.00	3.00	340.00
1591200.00	3.00	320.00
1594800.00	4.00	320.00
1598400.00	5.00	310.00
1602000.00	5.00	320.00
1605600.00	5.00	320.00
1609200.00	6.00	340.00
1612800.00	6.00	350.00
1616400.00	7.00	10.00
1620000.00	7.00	20.00
1623600.00	8.00	30.00
1627200.00	9.00	30.00
1630800.00	7.00	20.00
1634400.00	6.00	30.00
1638000.00	5.00	40.00
1641600.00	3.00	50.00
1645200.00	4.00	40.00
1648800.00	3.00	70.00
1652400.00	4.00	60.00
1656000.00	2.00	60.00
1659600.00	4.00	60.00
1663200.00	4.00	70.00
1666800.00	5.00	60.00
1670400.00	6.00	20.00
1674000.00	8.00	20.00
1677600.00	9.00	20.00
1681200.00	11.00	10.00
1684800.00	10.00	10.00
1688400.00	10.00	10.00
1692000.00	10.00	10.00
1695600.00	9.00	10.00
1699200.00	10.00	10.00
1702800.00	9.00	10.00
1706400.00	8.00	20.00
1710000.00	9.00	30.00
1713600.00	9.00	30.00
1717200.00	6.00	10.00
1720800.00	6.00	10.00
1724400.00	7.00	10.00
1728000.00	7.00	20.00
1731600.00	8.00	30.00
1735200.00	6.00	20.00
1738800.00	7.00	10.00
1742400.00	8.00	20.00
1746000.00	8.00	20.00
1749600.00	8.00	20.00
1753200.00	7.00	20.00
1756800.00	6.00	10.00
1760400.00	9.00	10.00
1764000.00	9.00	10.00
1767600.00	11.00	10.00
1771200.00	12.00	20.00
1774800.00	9.00	10.00
1778400.00	9.00	10.00
1782000.00	9.00	360.00
1785600.00	11.00	10.00
1789200.00	11.00	20.00
1792800.00	11.00	20.00
1796400.00	11.00	20.00
1800000.00	10.00	20.00
1803600.00	10.00	40.00
1807200.00	8.00	30.00
1810800.00	6.00	30.00
1814400.00	6.00	30.00
1818000.00	7.00	20.00
1821600.00	7.00	20.00
1825200.00	5.00	10.00
1828800.00	6.00	360.00
1832400.00	8.00	20.00
1836000.00	10.00	10.00
1839600.00	9.00	20.00
1843200.00	8.00	10.00
1846800.00	6.00	360.00
1850400.00	8.00	10.00
1854000.00	8.00	360.00
1857600.00	8.00	350.00
1861200.00	9.00	360.00
1864800.00	10.00	10.00
1868400.00	10.00	10.00
1872000.00	9.00	10.00
1875600.00	10.00	10.00
1879200.00	8.00	20.00
1882800.00	9.00	10.00
1886400.00	7.00	30.00
1890000.00	7.00	30.00
1893600.00	6.00	50.00
1897200.00	5.00	50.00
1900800.00	5.00	40.00
1904400.00	4.00	40.00
1908000.00	3.00	70.00
1911600.00	2.00	20.00
1915200.00	3.00	20.00
1918800.00	3.00	20.00
1922400.00	2.00	10.00
1926000.00	2.00	330.00
1929600.00	1.00	320.00
1933200.00	2.00	330.00
1936800.00	3.00	330.00
1940400.00	4.00	330.00
1944000.00	4.00	360.00
1947600.00	4.00	350.00
1951200.00	4.00	10.00
1954800.00	4.00	10.00
1958400.00	4.00	10.00
1962000.00	4.00	360.00
1965600.00	4.00	10.00
1969200.00	3.00	10.00
1972800.00	2.00	50.00
1976400.00	3.00	100.00
1980000.00	4.00	120.00
1983600.00	3.00	140.00
1987200.00	1.00	0.00
1990800.00	2.00	230.00
1994400.00	1.00	250.00
1998000.00	1.00	240.00
2001600.00	1.00	250.00
2005200.00	1.00	200.00
2008800.00	1.00	200.00
2012400.00	3.00	200.00
2016000.00	4.00	210.00
2019600.00	3.00	230.00
2023200.00	3.00	230.00
2026800.00	4.00	260.00
2030400.00	5.00	230.00
2034000.00	5.00	240.00
2037600.00	5.00	250.00
2041200.00	5.00	250.00
2044800.00	5.00	250.00
2048400.00	7.00	230.00
2052000.00	7.00	230.00
2055600.00	10.00	220.00
2059200.00	10.00	220.00
2062800.00	9.00	220.00
2066400.00	9.00	230.00
2070000.00	7.00	220.00
2073600.00	8.00	230.00
2077200.00	7.00	220.00
2080800.00	7.00	220.00
2084400.00	7.00	220.00
2088000.00	7.00	210.00
2091600.00	6.00	210.00
2095200.00	7.00	210.00
2098800.00	7.00	200.00
2102400.00	6.00	210.00
2106000.00	7.00	230.00
2109600.00	7.00	220.00
2113200.00	8.00	230.00
2116800.00	8.00	230.00
2120400.00	9.00	230.00
2124000.00	10.00	230.00
2127600.00	10.00	230.00
2131200.00	9.00	230.00
2134800.00	10.00	230.00
2138400.00	9.00	230.00
2142000.00	9.00	230.00
2145600.00	8.00	230.00
2149200.00	7.00	220.00
2152800.00	7.00	230.00
2156400.00	5.00	220.00
2160000.00	6.00	210.00
2163600.00	5.00	230.00
2167200.00	5.00	230.00
2170800.00	6.00	230.00
2174400.00	6.00	250.00
2178000.00	6.00	250.00
2181600.00	5.00	270.00
2185200.00	3.00	350.00
2188800.00	7.00	20.00
2192400.00	6.00	10.00
2196000.00	5.00	20.00
2199600.00	6.00	20.00
2203200.00	7.00	10.00
2206800.00	9.00	20.00
2210400.00	8.00	20.00
2214000.00	8.00	30.00
2217600.00	9.00	20.00
2221200.00	9.00	20.00
2224800.00	10.00	10.00
2228400.00	10.00	20.00
2232000.00	9.00	20.00
2235600.00	8.00	20.00
2239200.00	10.00	20.00
2242800.00	11.00	20.00
2246400.00	10.00	20.00
2250000.00	10.00	30.00
2253600.00	10.00	20.00
2257200.00	10.00	10.00
2260800.00	9.00	10.00
2264400.00	9.00	10.00
2268000.00	9.00	360.00
2271600.00	9.00	10.00
2275200.00	9.00	10.00
2278800.00	9.00	10.00
2282400.00	9.00	10.00
2286000.00	10.00	360.00
2289600.00	10.00	360.00
2293200.00	10.00	360.00
2296800.00	11.00	360.00
2300400.00	10.00	10.00
2304000.00	9.00	10.00
2307600.00	9.00	10.00
2311200.00	9.00	10.00
2314800.00	8.00	20.00
2318400.00	7.00	40.00
2322000.00	5.00	70.00
2325600.00	4.00	80.00
2329200.00	3.00	100.00
2332800.00	3.00	150.00
2336400.00	3.00	160.00
2340000.00	5.00	170.00
2343600.00	6.00	170.00
2347200.00	6.00	170.00
2350800.00	5.00	200.00
2354400.00	7.00	280.00
2358000.00	11.00	280.00
2361600.00	11.00	280.00
2365200.00	9.00	270.00
2368800.00	9.00	270.00
2372400.00	10.00	270.00
2376000.00	10.00	260.00
2379600.00	9.00	260.00
2383200.00	9.00	250.00
2386800.00	9.00	240.00
2390400.00	7.00	230.00
2394000.00	7.00	220.00
2397600.00	8.00	220.00
2401200.00	8.00	230.00
2404800.00	7.00	240.00
2408400.00	8.00	230.00
2412000.00	8.00	220.00
2415600.00	6.00	210.00
2419200.00	6.00	210.00
2422800.00	5.00	200.00
2426400.00	7.00	200.00
2430000.00	7.00	200.00
2433600.00	6.00	200.00
2437200.00	7.00	190.00
2440800.00	7.00	190.00
2444400.00	7.00	180.00
2448000.00	7.00	190.00
2451600.00	8.00	200.00
2455200.00	11.00	200.00
2458800.00	9.00	220.00
2462400.00	8.00	220.00
2466000.00	8.00	230.00
2469600.00	7.00	240.00
2473200.00	8.00	220.00
2476800.00	9.00	240.00
2480400.00	9.00	250.00
2484000.00	9.00	240.00
2487600.00	7.00	220.00
2491200.00	6.00	260.00
2494800.00	5.00	220.00
2498400.00	6.00	220.00
2502000.00	8.00	230.00
2505600.00	6.00	230.00
2509200.00	6.00	220.00
2512800.00	6.00	230.00
2516400.00	6.00	230.00
2520000.00	5.00	210.00
2523600.00	6.00	230.00
2527200.00	7.00	220.00
2530800.00	7.00	220.00
2534400.00	9.00	220.00
2538000.00	10.00	220.00
2541600.00	10.00	230.00
2545200.00	10.00	230.00
2548800.00	8.00	240.00
2552400.00	8.00	250.00
2556000.00	8.00	250.00
2559600.00	8.00	250.00
2563200.00	8.00	250.00
2566800.00	6.00	260.00
2570400.00	6.00	270.00
2574000.00	5.00	300.00
2577600.00	8.00	310.00
2581200.00	8.00	310.00
2584800.00	8.00	310.00
2588400.00	7.00	310.00
2592000.00	9.00	330.00
2595600.00	8.00	320.00
2599200.00	8.00	350.00
2602800.00	8.00	350.00
2606400.00	7.00	360.00
2610000.00	7.00	10.00
2613600.00	8.00	10.00
2617200.00	8.00	20.00
2620800.00	7.00	30.00
2624400.00	7.00	20.00
2628000.00	8.00	20.00
2631600.00	8.00	10.00
2635200.00	9.00	10.00
2638800.00	10.00	10.00
2642400.00	10.00	10.00
2646000.00	10.00	10.00
2649600.00	10.00	10.00
2653200.00	10.00	10.00
2656800.00	10.00	20.00
2660400.00	10.00	20.00
2664000.00	9.00	20.00
2667600.00	8.00	30.00
2671200.00	8.00	30.00
2674800.00	5.00	60.00
2678400.00	4.00	70.00
2682000.00	4.00	70.00
2685600.00	5.00	60.00
2689200.00	5.00	60.00
2692800.00	5.00	80.00
2696400.00	4.00	80.00
2700000.00	2.00	100.00
2703600.00	2.00	90.00
2707200.00	2.00	360.00
2710800.00	4.00	10.00
2714400.00	5.00	10.00
2718000.00	7.00	20.00
2721600.00	8.00	20.00
2725200.00	9.00	20.00
2728800.00	10.00	30.00
2732400.00	10.00	30.00
2736000.00	10.00	30.00
2739600.00	7.00	90.00
2743200.00	7.00	90.00
2746800.00	7.00	80.00
2750400.00	7.00	90.00
2754000.00	8.00	90.00
2757600.00	8.00	100.00
2761200.00	8.00	100.00
2764800.00	8.00	90.00
2768400.00	8.00	90.00
2772000.00	7.00	90.00
2775600.00	8.00	100.00
2779200.00	8.00	110.00
2782800.00	7.00	110.00
2786400.00	7.00	110.00
2790000.00	7.00	120.00
2793600.00	9.00	140.00
2797200.00	9.00	140.00
2800800.00	9.00	160.00
2804400.00	8.00	170.00
2808000.00	8.00	180.00
2811600.00	10.00	180.00
2815200.00	9.00	210.00
2818800.00	10.00	230.00
2822400.00	11.00	230.00
2826000.00	10.00	230.00
2829600.00	12.00	220.00
2833200.00	12.00	220.00
2836800.00	12.00	220.00
2840400.00	12.00	220.00
2844000.00	11.00	230.00
2847600.00	10.00	220.00
2851200.00	9.00	220.00
2854800.00	10.00	220.00
2858400.00	10.00	210.00
2862000.00	10.00	220.00
2865600.00	10.00	220.00
2869200.00	9.00	220.00
2872800.00	9.00	220.00
2876400.00	10.00	220.00
2880000.00	10.00	220.00
2883600.00	9.00	230.00
2887200.00	8.00	230.00
2890800.00	7.00	230.00
2894400.00	5.00	250.00
2898000.00	4.00	280.00
2901600.00	3.00	330.00
2905200.00	4.00	10.00
2908800.00	6.00	30.00
2912400.00	9.00	40.00
2916000.00	9.00	40.00
2919600.00	6.00	70.00
2923200.00	7.00	90.00
2926800.00	9.00	90.00
2930400.00	11.00	100.00
2934000.00	11.00	110.00
2937600.00	9.00	120.00
2941200.00	10.00	150.00
2944800.00	10.00	180.00
2948400.00	9.00	190.00
2952000.00	9.00	180.00
2955600.00	8.00	190.00
2959200.00	10.00	190.00
2962800.00	11.00	190.00
2966400.00	9.00	180.00
2970000.00	10.00	190.00
2973600.00	12.00	220.00
2977200.00	14.00	220.00
2980800.00	16.00	220.00
2984400.00	17.00	230.00
2988000.00	17.00	230.00
2991600.00	16.00	230.00
2995200.00	12.00	220.00
2998800.00	10.00	230.00
3002400.00	9.00	220.00
3006000.00	7.00	200.00
3009600.00	7.00	210.00
3013200.00	9.00	220.00
3016800.00	11.00	210.00
3020400.00	10.00	210.00
3024000.00	10.00	210.00
3027600.00	9.00	200.00
3031200.00	10.00	200.00
3034800.00	10.00	200.00
3038400.00	10.00	200.00
3042000.00	11.00	190.00
3045600.00	12.00	200.00
3049200.00	13.00	200.00
3052800.00	12.00	200.00
3056400.00	13.00	200.00
3060000.00	12.00	220.00
3063600.00	12.00	220.00
3067200.00	13.00	230.00
3070800.00	14.00	220.00
3074400.00	14.00	230.00
3078000.00	14.00	220.00
3081600.00	15.00	230.00
3085200.00	17.00	220.00
3088800.00	15.00	220.00
3092400.00	16.00	220.00
3096000.00	14.00	220.00
3099600.00	14.00	230.00
3103200.00	13.00	230.00
3106800.00	12.00	230.00
3110400.00	12.00	240.00
3114000.00	11.00	250.00
3117600.00	10.00	240.00
3121200.00	9.00	250.00
3124800.00	9.00	260.00
3128400.00	10.00	260.00
3132000.00	8.00	260.00
3135600.00	9.00	270.00
3139200.00	8.00	250.00
3142800.00	7.00	250.00
3146400.00	7.00	260.00
3150000.00	6.00	250.00
3153600.00	6.00	260.00
3157200.00	5.00	250.00
3160800.00	6.00	240.00
3164400.00	5.00	250.00
3168000.00	5.00	260.00
3171600.00	4.00	240.00
3175200.00	4.00	190.00
3178800.00	4.00	180.00
3182400.00	4.00	200.00
3186000.00	3.00	190.00
3189600.00	4.00	180.00
3193200.00	4.00	180.00
3196800.00	5.00	180.00
3200400.00	5.00	180.00
3204000.00	3.00	170.00
3207600.00	2.00	130.00
3211200.00	3.00	110.00
3214800.00	3.00	120.00
3218400.00	3.00	120.00
3222000.00	2.00	110.00
3225600.00	2.00	130.00
3229200.00	2.00	170.00
3232800.00	2.00	80.00
3236400.00	1.00	40.00
3240000.00	5.00	10.00
3243600.00	6.00	20.00
3247200.00	6.00	20.00
3250800.00	6.00	30.00
3254400.00	6.00	30.00
3258000.00	6.00	30.00
3261600.00	5.00	50.00
3265200.00	3.00	110.00
3268800.00	7.00	100.00
3272400.00	7.00	180.00
3276000.00	7.00	180.00
3279600.00	9.00	190.00
3283200.00	8.00	210.00
3286800.00	10.00	220.00
3290400.00	10.00	220.00
3294000.00	12.00	230.00
3297600.00	12.00	230.00
3301200.00	12.00	230.00
3304800.00	13.00	230.00
3308400.00	12.00	230.00
3312000.00	13.00	240.00
3315600.00	12.00	230.00
3319200.00	13.00	230.00
3322800.00	14.00	230.00
3326400.00	13.00	230.00
3330000.00	14.00	230.00
3333600.00	12.00	240.00
3337200.00	12.00	240.00
3340800.00	11.00	240.00
3344400.00	10.00	240.00
3348000.00	10.00	250.00
3351600.00	8.00	260.00
3355200.00	6.00	300.00
3358800.00	6.00	310.00
3362400.00	5.00	300.00
3366000.00	5.00	300.00
3369600.00	4.00	300.00
3373200.00	3.00	320.00
3376800.00	3.00	330.00
3380400.00	1.00	250.00
3384000.00	1.00	130.00
3387600.00	2.00	160.00
3391200.00	4.00	160.00
3394800.00	4.00	170.00
3398400.00	5.00	190.00
3402000.00	5.00	180.00
3405600.00	6.00	180.00
3409200.00	7.00	180.00
3412800.00	6.00	180.00
3416400.00	6.00	210.00
3420000.00	4.00	280.00
3423600.00	4.00	290.00
3427200.00	1.00	200.00
3430800.00	3.00	300.00
3434400.00	3.00	310.00
3438000.00	1.00	20.00
3441600.00	2.00	70.00
3445200.00	4.00	140.00
3448800.00	5.00	160.00
3452400.00	7.00	160.00
3456000.00	6.00	160.00
3459600.00	6.00	160.00
3463200.00	7.00	170.00
3466800.00	7.00	170.00
3470400.00	7.00	170.00
3474000.00	7.00	180.00
3477600.00	7.00	180.00
3481200.00	8.00	170.00
3484800.00	8.00	180.00
3488400.00	8.00	190.00
3492000.00	8.00	200.00
3495600.00	7.00	230.00
3499200.00	6.00	250.00
3502800.00	6.00	250.00
3506400.00	7.00	250.00
3510000.00	9.00	260.00
3513600.00	9.00	250.00
3517200.00	7.00	240.00
3520800.00	8.00	240.00
3524400.00	6.00	230.00
3528000.00	6.00	220.00
3531600.00	6.00	210.00
3535200.00	6.00	210.00
3538800.00	6.00	220.00
3542400.00	6.00	240.00
3546000.00	6.00	240.00
3549600.00	5.00	240.00
3553200.00	4.00	240.00
3556800.00	5.00	260.00
3560400.00	6.00	260.00
3564000.00	6.00	260.00
3567600.00	6.00	270.00
3571200.00	8.00	270.00
3574800.00	12.00	280.00
3578400.00	12.00	280.00
3582000.00	10.00	280.00
3585600.00	7.00	260.00
3589200.00	9.00	260.00
3592800.00	8.00	260.00
3596400.00	8.00	250.00
3600000.00	8.00	250.00
3603600.00	7.00	240.00
3607200.00	7.00	230.00
3610800.00	7.00	230.00
3614400.00	6.00	240.00
3618000.00	7.00	240.00
3621600.00	6.00	240.00
3625200.00	7.00	240.00
3628800.00	7.00	260.00
3632400.00	7.00	270.00
3636000.00	6.00	280.00
3639600.00	5.00	270.00
3643200.00	4.00	270.00
3646800.00	3.00	240.00
3650400.00	3.00	280.00
3654000.00	3.00	290.00
3657600.00	4.00	290.00
3661200.00	4.00	310.00
3664800.00	4.00	310.00
3668400.00	5.00	340.00
3672000.00	7.00	350.00
3675600.00	7.00	10.00
3679200.00	6.00	10.00
3682800.00	7.00	360.00
3686400.00	8.00	10.00
3690000.00	7.00	360.00
3693600.00	8.00	360.00
3697200.00	8.00	360.00
3700800.00	8.00	10.00
