0	12	270
3600	12	270
7200	12	270
10800	12	270
14400	12	270
18000	12	270
21600	12	270
25200	12	270
28800	12	270
32400	12	270
36000	12	270
39600	12	270
43200	12	270
46800	12	270
50400	12	270
54000	12	270
57600	12	270
61200	12	270
64800	12	270
68400	12	270
72000	12	270
75600	12	270
79200	12	270
82800	12	270
86400	12	270
90000	12	270
93600	12	270
97200	12	270
100800	12	270
104400	12	270
108000	12	270
111600	12	270
115200	12	270
118800	12	270
122400	12	270
126000	12	270
129600	12	270
133200	12	270
136800	12	270
140400	12	270
144000	12	270
147600	12	270
151200	12	270
154800	12	270
158400	12	270
162000	12	270
165600	12	270
169200	12	270
172800	12	270
176400	12	270
180000	12	270
183600	12	270
187200	12	270
190800	12	270
194400	12	270
198000	12	270
201600	12	270
205200	12	270
208800	12	270
212400	12	270
216000	12	270
219600	12	270
223200	12	270
226800	12	270
230400	12	270
234000	12	270
237600	12	270
241200	12	270
244800	12	270
248400	12	270
252000	12	270
255600	12	270
259200	12	270
262800	12	270
266400	12	270
270000	12	270
273600	12	270
277200	12	270
280800	12	270
284400	12	270
288000	12	270
291600	12	270
295200	12	270
298800	12	270
302400	12	270
306000	12	270
309600	12	270
313200	12	270
316800	12	270
320400	12	270
324000	12	270
327600	12	270
331200	12	270
334800	12	270
338400	12	270
342000	12	270
345600	12	270
349200	12	270
352800	12	270
356400	12	270
360000	12	270
363600	12	270
367200	12	270
370800	12	270
374400	12	270
378000	12	270
381600	12	270
385200	12	270
388800	12	270
392400	12	270
396000	12	270
399600	12	270
403200	12	270
406800	12	270
410400	12	270
414000	12	270
417600	12	270
421200	12	270
424800	12	270
428400	12	270
432000	12	270
435600	12	270
439200	12	270
442800	12	270
446400	12	270
450000	12	270
453600	12	270
457200	12	270
460800	12	270
464400	12	270
468000	12	270
471600	12	270
475200	12	270
478800	12	270
482400	12	270
486000	12	270
489600	12	270
493200	12	270
496800	12	270
500400	12	270
504000	12	270
507600	12	270
511200	12	270
